Id,SalePrice
2658,138711.4674362545
2718,150463.175856083
2414,215870.31184992247
1989,112097.78646983104
625,175965.99759592218
333,93850.32601315428
1327,113990.18151625112
858,152806.95524578867
95,175171.31662208584
1568,176204.5299030183
2482,153882.50704064962
1364,120715.27307108536
2584,136821.63198107312
818,264863.53150468867
2673,165824.62664094867
2089,121954.3405363617
1297,147647.25927079542
790,116421.4679896045
2616,198372.99831374348
720,172273.14034043156
222,156669.9614975777
557,138354.12340571472
1148,196816.881906761
2766,198313.94234664107
534,176035.31620534355
1452,121070.8229342208
630,139368.49658989767
2648,122027.72055635127
125,154287.92460727232
1904,54268.75819631132
1670,113251.71492438979
756,102032.48453170936
717,213042.90200467594
1032,155186.4914438128
852,216461.6966751136
1731,168964.99039658823
2639,121407.48664656229
2071,100599.81803035298
1267,127321.69289755239
1851,199905.40888927062
567,167192.3927845919
2439,210197.4716814393
1898,149194.7510050614
647,174004.33306151108
2256,227270.7951080405
979,99379.40423477854
1444,215456.99557576457
2485,128010.57711210623
157,135340.36465389494
88,132113.67322352334
2003,115034.44556745657
186,185826.5492375742
1425,232457.20127184823
2695,129814.30483819995
738,118806.12989709555
395,144894.68897669716
1353,169421.417865103
1878,147467.02564816267
390,157371.34624072874
1456,227457.5866946916
1103,312062.1861654201
1387,133830.72297908194
2070,152099.17516013494
1199,176967.36006034512
2479,172400.72726313397
501,305910.2859634569
2362,100857.57771288029
1718,190922.60725985962
2188,89110.90512219655
1483,148397.83362429249
2557,88873.17005527076
437,370160.0880369174
2224,188741.29856122404
1628,162906.0861287435
397,140932.9268401971
587,198090.06627654406
2182,463948.70423241623
971,125308.13698439577
2611,143805.85271429666
1887,104299.0460861542
2399,371389.82805328205
2148,192871.81406720023
304,118226.22910901393
1997,127592.79950230641
2817,116392.38543773834
1431,221546.71680255886
427,361960.5743546985
263,124318.87054020478
598,165433.941336415
2895,224027.14223777867
687,131922.00491561717
1822,133293.19940944496
2191,111379.44887151894
179,113235.8302394277
1009,195409.37205488046
2010,131198.8618759227
1991,141433.07330234678
1411,154444.07661980292
1721,211830.24086484028
1144,194192.4975864476
593,213606.70177661494
575,304284.9521780192
1249,174364.1735965307
1604,125755.02414732691
1064,509474.3760886019
1923,150099.10074762802
1988,108083.5633215938
2325,177873.04294248158
114,199721.8130669568
2700,167352.3887079619
217,139094.7313167918
343,172256.60812994896
386,218602.3056156574
2005,126052.6098407105
2908,159695.06790976
1814,256924.23245330565
2446,454275.19925095764
208,149407.2615960599
1679,118472.22759975295
822,335274.36485346535
6,190624.1080966009
1781,424797.0687547168
2397,286633.47678443225
2340,297988.856396933
1618,182722.3860151156
2843,124538.20859323177
1061,353600.9931356109
2786,124355.92571846752
1935,137316.2100859966
1341,117270.1842782972
521,265334.2160574994
2136,141264.23253752582
996,212791.38300310887
227,155847.64312145856
135,160326.20524199895
1167,171166.21557993698
294,226016.43696335418
1776,199886.0380053045
540,160363.392784528
1717,193248.78333019296
2303,134281.21672522736
116,168696.19132919502
127,138653.92868593475
1371,136925.130279054
1014,144828.12641985726
1507,108285.72323944328
702,122982.5931970675
750,158513.11483689013
261,147241.64768284466
1559,69939.58807054623
577,238095.09304388304
2812,201391.88172612965
2080,151156.3420923511
1368,106960.92188439042
2376,133809.1538695667
659,114759.56744795882
1235,134964.37672408827
332,75053.09995371084
1917,139700.20544414653
2094,266820.3464161493
1460,260344.31599543052
1471,207603.60311668587
1509,125639.48894023355
1922,141365.93226371126
433,480083.3244679193
460,265158.3205630441
1116,228235.8438401018
1137,159704.97023001246
53,172885.50532517338
2354,254609.55134972857
1475,190930.44935188256
1761,447251.7907972079
842,146550.53668258915
2739,176383.04612769088
2509,149402.691433298
1007,193552.1645211871
2610,178002.76756162167
1952,91851.53194269726
2719,152628.90555721556
2921,89022.79239289195
1966,140995.3583575744
292,114228.36356268852
1204,182439.366745368
1829,283395.266547452
2419,181673.93473599103
391,151520.51165162417
798,108127.91012133741
481,192656.3951880111
193,193186.7659541039
555,125942.83909091174
899,61683.34681011628
2357,181848.4102052724
328,127082.59899032532
1356,117886.00047207563
1154,116253.95699921921
1730,172086.5747094368
2249,157135.5499138802
1119,269333.7338180789
2856,149209.33233692267
1394,140263.67834246487
2587,131539.54757397296
61,343577.460036124
2661,172315.78841840243
2711,136659.73169466853
1147,174039.52054619556
757,129811.17730243302
2623,103073.2454666638
2378,143747.40149921406
1413,143591.5890487598
1722,204498.4012559022
1112,223390.71894769662
1623,198804.33928023657
1201,185022.44542432425
1513,116303.73739481931
957,279720.3819743627
1171,267263.91954701504
1145,196154.92611252912
2726,241384.7653334327
703,135758.53025485965
760,87875.93373239129
1964,142844.62211186794
2512,164458.33467690964
159,138422.92336656534
1281,162834.80393492014
468,170482.37657865032
290,121730.1705035718
665,100181.72996504053
1463,240411.00105027648
1792,223993.5763820809
923,161719.69589324653
500,252117.9671094614
1408,181884.07755320673
331,81268.01575860493
170,112079.63268547229
2192,103747.72278112294
2571,251526.40751263485
2314,178681.57166353337
2647,99293.40370121134
422,484997.50822072255
2457,365235.9445094779
1838,183138.05690259716
2805,235660.45460624242
1645,158574.222591031
1711,307655.5868010393
2825,239495.448729371
322,355881.57208184985
2103,246785.9583030986
342,118045.96186225182
600,127808.47129446262
488,190083.83730227832
1725,298317.1848176365
2246,315001.7936729539
2847,153702.73991279778
806,217805.6667000378
530,231921.80558597267
963,177211.9637661526
2678,98035.21077084614
171,96218.4745908749
2401,441795.7353048045
805,227550.17060102464
2259,224847.8060527836
1748,179755.33106913223
1361,146433.2787497238
1677,114546.28716954317
1406,147996.91041337576
2322,236688.08298112176
688,148124.82191656766
143,139206.82012700752
804,197023.04133946952
1214,152777.08046969748
2828,143867.72230284038
1999,144101.70439252869
2467,197068.08389148384
2665,156521.2197418228
1538,355855.1024834008
398,123085.41997462005
2822,132107.8469731313
2157,142353.44842889058
1856,197824.92418263637
1269,106548.20714291038
2570,124458.85853547607
2320,240751.74836909745
1517,132123.3876124334
2304,127659.06655554839
1312,111221.54825366822
2012,131656.7250022745
506,215524.49195337747
2865,236886.61988212014
2367,102322.15370614563
554,78462.52728903723
238,133053.42955045146
1954,128108.20082073678
2488,118713.35470929075
2291,80071.8979656201
1969,111557.64540525459
2725,165776.03923754717
1482,144926.3820450121
2763,195967.9603321627
503,253706.40100215463
1584,250300.08164750476
1531,144147.0477106426
2210,152479.60638637867
459,343188.50929637626
556,134167.36144350778
1347,129946.96245605969
1290,86932.19132962135
1388,104100.2973978308
1571,233911.70684398676
2754,187128.0324464642
765,140499.70250952186
2494,134589.02258207786
2870,245102.38694246623
7,199032.06813126354
1114,242697.78122309377
2418,261652.0507153987
291,130158.57708514408
18,342289.1424843463
39,389611.9050163252
1001,228852.6794593797
2442,223300.42179740162
616,122773.1962780139
2680,71448.52114210938
1414,130261.28993019288
289,149567.26783645054
40,262077.69559397697
860,123925.84580788255
409,133695.681378501
673,142990.9266778052
2427,178839.60154472568
2036,198252.06272489132
2564,154894.4188746202
642,143191.3270905267
1008,196270.87112034947
1908,141228.52447623122
2519,184193.26305219694
1369,93306.84751649636
2855,167581.82225924853
712,104535.78625660854
1943,122865.23018636608
1958,111093.97880401916
107,155728.7731485284
2295,197859.06778415063
704,101680.9887390208
676,129383.24550555857
259,187440.97533935413
93,280843.1289854143
106,240147.14756182936
2315,187455.1771951142
1050,120474.38196766854
1095,203566.84641336618
2709,160966.61241558706
758,118110.52043669694
1496,149121.58041151369
2370,123651.5020653636
2458,287217.35137482075
2733,133703.64727959374
161,255095.44453743912
726,147674.10644388804
845,203547.57524955538
947,221946.04205054665
2232,120211.74410054003
2563,138974.79065172744
2299,116528.6597798483
211,88066.33825960744
605,155758.76791382587
1478,193193.7374938338
2247,301215.4575649246
2274,196512.81683410495
2869,210829.25184898562
967,200157.18464427738
2656,121483.25571330231
667,167736.5300300271
1042,109375.52152300521
2023,168127.6470662436
2447,378789.4931382067
2055,130915.95830086782
2275,310308.9762666535
2204,176547.61367935565
1563,278428.31325385504
483,207570.92937590575
796,132821.2739015514
1526,174649.72017113247
2042,115501.79352223985
442,364946.42655305844
1693,332359.03605196386
1468,210126.08258306794
1430,197129.09181812068
2605,126616.38686754782
1529,181575.76978310075
335,137922.4009962564
1287,118023.16229699232
31,96301.46390691507
1785,351407.3963811019
82,156168.1492217986
2620,135497.4110483067
252,202054.37860623375
721,61693.14373185658
2165,174620.13471287256
2316,195051.53629250938
775,130166.15505997086
1558,97433.12119230603
17,213628.0832099619
1022,210410.70034101277
925,130283.40349771395
438,271734.9374125697
1270,144446.38754375154
