Id,SalePrice
2658,133311.67995610042
2718,150682.09653828197
2414,196300.59389687655
1989,121465.61707250847
625,174454.5118699561
333,92173.47249537418
1327,114167.77495152908
858,149969.26639857318
95,185939.22535320488
1568,176905.35753045412
2482,160044.94661640684
1364,120569.17892665663
2584,141749.63169430778
818,263675.40732643666
2673,163369.98150381903
2089,133215.57163530547
1297,144389.19707767802
790,119869.41380834661
2616,188934.32335590548
720,191970.73453333383
222,142432.57298777386
557,138752.21870526893
1148,193567.85433286126
2766,168636.95710500976
534,177157.79994827023
1452,115644.06357073835
630,133778.23801425027
2648,125389.45531281602
125,151647.98419369946
1904,60973.88778911568
1670,114744.49868556624
756,100224.31235052011
717,220481.0461641675
1032,155588.7399412372
852,207720.20595431916
1731,173516.16001921633
2639,107169.43737989476
2071,99835.61558186724
1267,130844.9303654757
1851,180169.73964687012
567,159057.2562957878
2439,211130.09207748354
1898,148441.9377265473
647,162781.86571947415
2256,236468.04441127725
979,94187.38031667037
1444,218847.05651390186
2485,127683.38964374605
157,124811.19628581242
88,129095.42255945291
2003,112692.54956366165
186,211857.43719972484
1425,236142.33374581794
2695,125536.8295666975
738,117061.70547830175
395,145510.0402448256
1353,168914.31498860536
1878,144514.9475851832
390,160787.44488132925
1456,237263.6105180071
1103,324572.9451541854
1387,124915.45830062786
2070,154505.2660155734
1199,177644.92442855414
2479,177691.30004531884
501,281542.0197009386
2362,102618.09624923658
1718,183525.57535462646
2188,88317.39909399947
1483,149550.17811417917
2557,90032.23883990108
437,349039.7714174788
2224,184416.2063766572
1628,170423.77805781635
397,138680.47348621092
587,179215.752445772
2182,592417.2711825487
971,150239.62610037398
2611,144762.61937488022
1887,109676.8249471443
2399,375317.25992082874
2148,195919.4685912764
304,113659.93675079568
1997,126630.18305997242
2817,114966.16340525338
1431,201316.73712550168
427,356240.6247406353
263,128352.28150795959
598,170360.4109130282
2895,241095.50508924873
687,134964.61424162678
1822,131161.75244945413
2191,105825.63567899735
179,118476.53094667006
1009,195110.0333026751
2010,127509.64176032013
1991,138666.74956931092
1411,149407.7371464309
1721,219636.20927684865
1144,191491.7075985351
593,215277.98530798615
575,302921.34904031595
1249,171112.7547176882
1604,132277.23738699447
1064,466031.7454066988
1923,150662.72458775248
1988,109205.79292070483
2325,174210.89062208106
114,205473.11380643182
2700,154251.02711809034
217,126936.10593150702
343,176022.95425905832
386,223600.50432882376
2005,118932.69455591778
2908,148352.52616501064
1814,242368.12050417933
2446,460912.00845254905
208,152742.0141541373
1679,121912.26924339356
822,354238.2029372279
6,193219.46309555625
1781,398772.9692051584
2397,297693.8416076933
2340,305760.72379128844
1618,181981.87986757327
2843,113941.8110186473
1061,364085.136484447
2786,119872.76179382656
1935,132656.5798706433
1341,115667.62582950582
521,273748.0407134471
2136,148573.80055478017
996,196495.11656898484
227,154885.82969068078
135,154215.2293872254
1167,172137.84929132077
294,223196.93597867785
1776,199396.12679769198
540,166632.7791774752
1717,180553.0471295975
2303,139886.56083859544
116,176135.74246981426
127,136647.27875149244
1371,131866.27240379382
1014,150704.07889547362
1507,114664.49269500688
702,124683.84575693021
750,150105.28234078706
261,143305.91205406128
1559,76683.93212152031
577,235029.82133666892
2812,200544.4750850477
2080,144474.48488699412
1368,106914.09869692172
2376,126887.13438943875
659,112800.00345787374
1235,137048.10539955337
332,81474.5579631764
1917,134290.3661282643
2094,263800.15482364927
1460,280394.7183929478
1471,207550.20503819094
1509,125389.72077335842
1922,141488.03925621783
433,482399.39505980007
460,250623.65746202908
1116,226638.8735530093
1137,156077.5624838756
53,172617.8009353265
2354,251416.79215985723
1475,193857.94764517905
1761,462646.1590151753
842,142702.16709589784
2739,174257.05921938337
2509,149147.5029464641
1007,206359.0729959914
2610,177384.57698755473
1952,95863.77995951328
2719,146183.05444609042
2921,90178.66449114244
1966,142422.3529381856
292,107957.31774475428
1204,192113.97269034636
1829,245215.71787034278
2419,178262.1543868176
391,156875.53880368848
798,113382.06781415448
481,191200.40255324438
193,197612.15480428765
555,129333.31984830994
899,72973.20635578729
2357,184248.95959939918
328,118713.57509269661
1356,112432.56949825269
1154,114615.00728866195
1730,175855.97140985838
2249,147967.9056371221
1119,266806.0172711481
2856,142931.96643771883
1394,143359.9788920359
2587,132243.06896124803
61,322886.0680471851
2661,177687.962413712
2711,129628.63597289883
1147,183631.43900457065
757,133438.06922272983
2623,102404.74063092838
2378,145959.22786802845
1413,139019.0243597604
1722,208781.23034771747
1112,221865.05407614616
1623,188290.20839305007
1201,189568.90201135946
1513,106445.1799412857
957,277693.81430363917
1171,268666.76633639913
1145,202595.00891144722
2726,247712.4246410596
703,145563.3877097894
760,85216.08620485802
1964,143966.90546028683
2512,161851.146255719
159,141514.1392181421
1281,160627.72275256756
468,183193.12496551516
290,126309.23481972571
665,102553.6456426431
1463,259263.5323796692
1792,224921.06635043523
923,149050.11333914264
500,273389.7740300577
1408,172738.64798093142
331,78872.29801972606
170,115034.39306990663
2192,104460.13841268288
2571,289685.70866640937
2314,176995.38194077113
2647,101325.54334449736
422,464180.6518026152
2457,354402.5602483243
1838,187057.5948804958
2805,252477.98572037017
1645,161233.3113778328
1711,294558.42961429805
2825,247730.98358185854
322,366830.65453015524
2103,248098.89532513267
342,122404.36776474593
600,126312.2804398239
488,185735.77251628466
1725,296833.3556726887
2246,302178.2855832764
2847,150482.85660311085
806,237913.86385757517
530,229620.75982906763
963,181956.18720077118
2678,94698.00827588048
171,89771.59195660858
2401,476550.00863267685
805,219092.86720197694
2259,223545.5700479754
1748,184074.05672367354
1361,136877.229020938
1677,114366.78316407012
1406,138723.2029896635
2322,243788.6597143949
688,151986.19201954873
143,138425.40302868653
804,204400.84994913125
1214,163666.55797318672
2828,142147.11705333384
1999,172579.65230987646
2467,197713.86728445048
2665,157856.8524682195
1538,351433.2327692831
398,122353.16059716619
2822,140777.94710318587
2157,139555.61769022586
1856,181442.32951664162
1269,110837.1846972668
2570,123273.4111181606
2320,235505.47727304406
