Id,SalePrice
2658,129906.2487753504
2718,146779.51076159367
2414,199831.07417810496
1989,121654.96870499846
625,169664.85931587656
333,92431.0066434213
1327,113612.68978702485
858,150487.02596460248
95,184944.1812100573
1568,174875.05416501965
2482,155348.19380371866
1364,124231.5581205611
2584,146650.11665665713
818,267514.19167697756
2673,164385.58513331914
2089,129243.81360496173
1297,149130.9874230062
790,118755.09635857164
2616,187949.376246625
720,198628.32014624862
222,145298.34801696334
557,135667.01359974185
1148,189611.3595709591
2766,168012.97660710284
534,172520.33827949848
1452,115625.50131847309
630,132941.72100828652
2648,125646.72067286281
125,155393.6289260512
1904,61618.22117126311
1670,113678.56993297138
756,101620.5166836413
717,229718.67258181522
1032,154616.08765277718
852,213014.67927601433
1731,176728.9356917039
2639,108042.37382631368
2071,99772.1999961929
1267,128943.71274981918
1851,179492.7806452159
567,163793.39776315144
2439,213987.09914542196
1898,147429.48978514867
647,161967.61576681444
2256,227146.8239257245
979,94816.63447353896
1444,220216.00092339906
2485,124766.1156630427
157,125515.91273180318
88,130151.81833569185
2003,113566.23005517849
186,217388.60110666085
1425,233094.59278423886
2695,123694.07812297408
738,113758.12525479108
395,143054.9957528541
1353,172521.9211990063
1878,145896.40957237518
390,159580.53838567526
1456,232705.6133246078
1103,324869.5435099972
1387,132414.90360850765
2070,156487.46869480982
1199,177209.21357908458
2479,175521.31472539814
501,281252.9872185962
2362,97313.13657822716
1718,185068.92329923774
2188,85152.84723500453
1483,151653.88652794313
2557,90329.60463257623
437,353444.8801335933
2224,185211.88231979686
1628,168436.01129487297
397,138694.21624034076
587,179027.1013278428
2182,588819.2076055142
971,151029.5740827547
2611,146837.5747194022
1887,108192.12829813595
2399,375634.7035141887
2148,197319.28811000352
304,116598.20846451838
1997,123150.93629567642
2817,118332.01758926095
1431,207228.23463310063
427,350923.29471747595
263,130477.28838338038
598,173138.93544234638
2895,240035.1820506206
687,134076.42016316688
1822,132522.91246547937
2191,106913.06234525755
179,119284.61906212097
1009,193425.63709538468
2010,131019.33333032165
1991,142951.81168414903
1411,147261.4516149214
1721,217142.69149858603
1144,192719.89582997386
593,215239.5844331656
575,292885.4332374889
1249,175889.94985363176
1604,132760.97944148252
1064,489177.96469081636
1923,152437.7012242538
1988,111009.47040856446
2325,176323.50681278057
114,198473.36461566447
2700,158842.81280414163
217,135246.29815379047
343,176653.64769046992
386,224858.52849542908
2005,119806.24887247369
2908,150321.5674520121
1814,247851.123776407
2446,461442.48968677677
208,153530.58168264135
1679,121928.20436592295
822,345481.2294884305
6,195362.95249218453
